guide,target,n_assigned,n_rescue,mean_ntc,mean_assigned,mean_rescue,d_assigned,d_rescue,p_assigned_vs_ntc,p_rescue_vs_ntc,ratio_rescue_over_assigned,fdr_assigned_vs_ntc,fdr_rescue_vs_ntc,responsive,rescue_significant,rescuable,condition,n_lanes_pooled
SSMEM1-4,SSMEM1,45,13,5.122425136505626e-05,0.15678387880325317,0.13840697705745697,0.6903517842292786,0.39205917716026306,0.0010314036462898996,0.168610489870818,0.5679121661110287,0.0015854890385044614,0.2969986810272805,True,False,False,Stim48hr,24
ARMC3-1,ARMC3,79,13,2.2942887881072238e-05,0.2667241096496582,0.05710528418421745,0.8493788838386536,0.39203229546546936,4.4797914135938044e-07,0.1686178546225272,0.4615517325951549,9.123455912694818e-07,0.2969986810272805,True,False,False,Stim48hr,24
TXNDC11-2,TXNDC11,102,14,0.35065048933029175,1.15178382396698,0.638963520526886,1.2312129735946655,0.39187005162239075,4.158349864047698e-17,0.13652976762604382,0.31827966406029806,1.7822613971044034e-16,0.2612144869192345,True,False,False,Stim48hr,24
VWA2-4,VWA2,50,13,9.331206092610955e-05,0.061415329575538635,0.10422788560390472,0.27795323729515076,0.3917580842971802,0.08534552669174945,0.16873253559422724,1.409438825427974,0.1058706194514751,0.2969986810272805,False,False,False,Stim48hr,24
ABCG8-3,ABCG8,85,13,7.296518015209585e-05,0.03602486103773117,0.056835874915122986,0.23783725500106812,0.39140936732292175,0.06225033481115839,0.16882290295784563,1.6457025091429178,0.07880529285782335,0.2969986810272805,False,False,False,Stim48hr,24
C1orf95-3,STUM,66,13,3.429518255870789e-05,0.0588732548058033,0.03115328773856163,0.4076088070869446,0.391370564699173,0.011119086024127802,0.16878038526813194,0.9601621895664587,0.015463469621390879,0.2969986810272805,True,False,False,Stim48hr,24
MLF2-4,MLF2,58,11,0.9712504148483276,1.5111619234085083,1.289583683013916,0.700498640537262,0.39113160967826843,1.7446374193900727e-05,0.15493916641776764,0.5583616970024123,3.121213015059711e-05,0.2880924342242903,True,False,False,Stim48hr,24
NFATC3-2,NFATC3,84,13,0.5522882342338562,0.8733428120613098,0.7777934670448303,0.5425789952278137,0.39096659421920776,1.29313061023886e-05,0.11161012476668157,0.7205708250004257,2.340429323548919e-05,0.22510056451138183,True,False,False,Stim48hr,24
TPCN2-1,TPCN2,73,11,0.011681589297950268,0.033230073750019073,0.16368938982486725,0.18191707134246826,0.3909463584423065,0.10103761592968381,0.18747559222916904,2.149036127051154,0.12398530637082905,0.31027889326144237,False,False,False,Stim48hr,24
KBTBD2-2,KBTBD2,70,12,0.36346614360809326,1.3408708572387695,0.6616373658180237,1.4493086338043213,0.3903566896915436,1.0288588377154503e-14,0.15919797421973017,0.2693399325628027,3.7268847006920343e-14,0.29439036939198354,True,False,False,Stim48hr,24
MTERFD2-2,MTERF4,43,11,0.343526691198349,1.1887614727020264,0.4986304044723511,1.2807338237762451,0.3900640904903412,1.6039449932107646e-08,0.08208268595039744,0.3045629648010988,3.617528073635199e-08,0.18536226333078293,True,False,False,Stim48hr,24
ZBTB45-1,ZBTB45,102,13,0.078280009329319,0.35353904962539673,0.1675569713115692,0.6999340057373047,0.3899494707584381,1.7023428573067348e-07,0.09666649597098514,0.5571231967043359,3.563302049499426e-07,0.20344878264634295,True,False,False,Stim48hr,24
CAND1-4,CAND1,115,16,1.0657731294631958,1.9384678602218628,1.3346670866012573,1.2126898765563965,0.38968566060066223,2.4282988691290954e-20,0.09556777893131231,0.32133991396648703,1.3119986084049818e-19,0.20215178479875404,True,False,False,Stim48hr,24
DENND4C-3,DENND4C,56,14,0.27625712752342224,0.5431646704673767,0.4548301696777344,0.5455148816108704,0.38966262340545654,0.0004183249617658319,0.10655317506434739,0.7143024627574006,0.0006672875908329465,0.21796149887043884,True,False,False,Stim48hr,24
ANKRD37-1,ANKRD37,37,11,0.26280444860458374,0.7605717778205872,0.533440113067627,0.6936950087547302,0.38928675651550293,0.0008645741350099132,0.16011942094599285,0.5611785461947054,0.0013386785730111171,0.2953339869832913,True,False,False,Stim48hr,24
PCP2-4,PCP2,103,12,0.01273992657661438,0.8079325556755066,0.30026546120643616,0.9467636346817017,0.38916611671447754,3.3246526925526744e-10,0.17942642773545142,0.41104886421341447,8.5101804553997e-10,0.3023628884838408,True,False,False,Stim48hr,24
KAL1-1,ANOS1,71,13,7.820464088581502e-05,0.01742061786353588,0.03443033993244171,0.3292456865310669,0.38910549879074097,0.025034740112345088,0.16905302360236668,1.1818089490871002,0.033357944551360964,0.2969986810272805,True,False,False,Stim48hr,24
SDHA-1,SDHA,33,10,0.23717674612998962,0.9593431353569031,0.4356051981449127,1.2905603647232056,0.38903602957725525,6.946065543134833e-07,0.16944531161396764,0.3014473713987754,1.3968491445597415e-06,0.2969986810272805,True,False,False,Stim48hr,24
TTC16-4,TTC16,215,13,0.0005210328963585198,0.4943550229072571,0.08421540260314941,1.1379315853118896,0.38870272040367126,2.112190062754865e-25,0.16996597663515034,0.3415870737933105,1.6293128767214482e-24,0.2969986810272805,True,False,False,Stim48hr,24
KIAA1737-2,CIPC,81,13,0.02589435502886772,0.20368912816047668,0.11885679513216019,0.5635355114936829,0.3886387050151825,0.00016139745408620974,0.15092259208873846,0.689643681877427,0.00026710105325672575,0.28230609859455985,True,False,False,Stim48hr,24
GLIS1-4,GLIS1,63,13,0.00021545024355873466,0.081149160861969,0.03909772261977196,0.3876374661922455,0.3882722556591034,0.01661268019522249,0.16980809819467912,1.0016375854302564,0.022606309234837828,0.2969986810272805,True,False,False,Stim48hr,24
NCOA7-4,NCOA7,177,13,0.33029159903526306,1.3934763669967651,0.5484127402305603,1.706932544708252,0.3880615532398224,1.1575729530243417e-43,0.12823637677293465,0.22734439884157792,2.8642940412515354e-42,0.24894691212907932,True,False,False,Stim48hr,24
CXCL13-2,CXCL13,88,13,0.0015530720120295882,0.02984301932156086,0.1777714043855667,0.14090842008590698,0.38774871826171875,0.17289659501023735,0.170562460629557,2.7517781976784765,0.20234916497315805,0.2969986810272805,False,False,False,Stim48hr,24
SAAL1-4,SAAL1,85,13,0.24632714688777924,1.159774661064148,0.4477994740009308,1.6887928247451782,0.3876917362213135,1.8693676753896924e-21,0.13605696718164065,0.22956737531130395,1.0955264569045771e-20,0.260607402281634,True,False,False,Stim48hr,24
LOC101927322-1,MALT1,34,10,0.38383597135543823,0.3944530785083771,0.5767124891281128,0.02481185272336006,0.3874015808105469,0.4398744668720731,0.14497832890869838,15.613569253770917,0.48932616310908766,0.27342499540620235,False,False,False,Stim48hr,24
SLC38A5-3,SLC38A5,84,10,0.20208343863487244,0.4150824248790741,0.381151020526886,0.4859515428543091,0.38727036118507385,0.00015854756552514653,0.16893842410141152,0.7969320539870774,0.0002624694992307048,0.2969986810272805,True,False,False,Stim48hr,24
ATP11C-1,ATP11C,56,16,0.12083318084478378,0.431702196598053,0.2432108223438263,0.6739279627799988,0.3871711790561676,0.00012176612096052873,0.09362585009957221,0.5744993536980719,0.00020328750702732339,0.19963985339298096,True,False,False,Stim48hr,24
SLC35F1-3,SLC35F1,49,13,0.0003395816311240196,0.10555622726678848,0.042244356125593185,0.4771968722343445,0.3867608904838562,0.011049435409396732,0.17039924739254414,0.8104849654042232,0.015370778969834345,0.2969986810272805,True,False,False,Stim48hr,24
TMEM50A-2,TMEM50A,752,81,1.0140269994735718,1.6050840616226196,1.283738136291504,0.901394784450531,0.38641345500946045,8.909108810673375e-84,0.0017684404569151763,0.42868392592820354,1.6297305474381794e-81,0.01387163590853277,True,True,False,Stim48hr,24
ADPRHL1-3,ADPRHL1,68,13,0.0010718199191614985,0.15395568311214447,0.08398963510990143,0.4398137331008911,0.3857208788394928,0.006226841284587927,0.17150728712561963,0.8770096288717076,0.008893999180050018,0.2969986810272805,True,False,False,Stim48hr,24
SIRT4-1,SIRT4,126,20,0.04150889068841934,0.2880053222179413,0.16119837760925293,0.7303028106689453,0.3853616416454315,3.75890786977574e-09,0.10105027616458444,0.5276737758854394,8.8724083451573e-09,0.21006280773942726,True,False,False,Stim48hr,24
TMEM201-3,TMEM201,80,10,0.1063779667019844,0.8290531039237976,0.2687355875968933,0.9018033146858215,0.38511019945144653,5.0690853922644286e-08,0.18158471057056086,0.4270445596949427,1.096909817455784e-07,0.3039307339376764,True,False,False,Stim48hr,24
UBE2L6-4,UBE2L6,82,16,0.9489848613739014,1.9324791431427002,1.3025131225585938,1.2992072105407715,0.38470393419265747,3.129836868357611e-16,0.11913916047635356,0.2961066803443397,1.2465804385480314e-15,0.23649099837153797,True,False,False,Stim48hr,24
RHBDD2-3,RHBDD2,105,11,0.072689950466156,0.4212804436683655,0.19348472356796265,0.7782573103904724,0.3842407166957855,1.481923578959624e-08,0.163615785716142,0.4937193799091996,3.357104189045198e-08,0.2969986810272805,True,False,False,Stim48hr,24
EIF1AD-4,EIF1AD,169,32,0.21361330151557922,0.8433700799942017,0.39866650104522705,1.1750564575195312,0.38381990790367126,5.045901687024198e-25,0.04245236426853858,0.3266395460809521,3.7785246258681205e-24,0.1193384719186215,True,False,False,Stim48hr,24
DUT-2,DUT,23,11,0.9504203796386719,2.1397364139556885,1.2620196342468262,1.876786708831787,0.3833325505256653,2.1376276717795674e-09,0.14991712764355186,0.2042493953744334,5.137930049204573e-09,0.28094793805135254,True,False,False,Stim48hr,24
DPEP2-2,DPEP2,21,10,0.021523963660001755,0.302478164434433,0.17524704337120056,0.5755173563957214,0.382966011762619,0.03630676009347346,0.2015994692690506,0.6654291265184615,0.04756092716081101,0.3270868446223899,True,False,False,Stim48hr,24
ERI1-1,ERI1,23,11,0.37609589099884033,0.37434330582618713,0.565406858921051,-0.0038591681513935328,0.3825942277908325,0.5072279215694582,0.13436465822853258,,0.5597977621802984,0.25785706166910755,False,False,False,Stim48hr,24
RGL2-1,RGL2,43,10,0.04570170119404793,0.4571462571620941,0.13779425621032715,1.0570083856582642,0.3821883201599121,3.349273193869985e-06,0.1764108858137341,0.36157548544130036,6.353695295926689e-06,0.2989531290432946,True,False,False,Stim48hr,24
BUB1B-4,BUB1B,96,10,0.4310598075389862,0.4649439752101898,0.6680352091789246,0.06616159528493881,0.38217055797576904,0.26082408664974177,0.16073366446248488,5.776320179854661,0.298201109781245,0.29635821962499964,False,False,False,Stim48hr,24
ARMC6-3,ARMC6,82,11,0.14950554072856903,0.3225785791873932,0.32428914308547974,0.4178793430328369,0.3819727301597595,0.0012453398214789906,0.16749157853787028,0.9140742095254614,0.0019012311670984767,0.2969986810272805,True,False,False,Stim48hr,24
NBR1-2,NBR1,43,11,0.5914076566696167,0.6265078186988831,0.802315890789032,0.0657586008310318,0.38172823190689087,0.33825717465021266,0.12914457303021815,5.804993218875659,0.3810321637471716,0.25032340524130176,False,False,False,Stim48hr,24
PRKDC-3,PRKDC,199,22,0.5853959918022156,0.5868602395057678,0.8115859627723694,0.002783374162390828,0.38101017475128174,0.48426964621299295,0.058977488658304725,136.8878751191706,0.5361930669915586,0.1468741025131036,False,False,False,Stim48hr,24
ZBTB43-4,ZBTB43,112,12,0.04435354098677635,0.46945932507514954,0.21520565450191498,0.9160501956939697,0.3808744251728058,5.925084024172065e-11,0.17633076310718676,0.41577899001950186,1.6023379288178099e-10,0.298942121930025,True,False,False,Stim48hr,24
CCDC64B-2,BICDL2,141,10,0.005070489831268787,0.31566399335861206,0.05233284831047058,0.8572629690170288,0.3806364834308624,1.3198779972959038e-11,0.1950025296678013,0.44401367746855447,3.7433084729510625e-11,0.31947628516445253,True,False,False,Stim48hr,24
GIMAP1-3,GIMAP1,47,11,0.0855594128370285,0.13961945474147797,0.20570136606693268,0.2045530080795288,0.3806116282939911,0.10545251642645176,0.15988492072597357,1.8606992479231197,0.12898416857151132,0.2951179814281186,False,False,False,Stim48hr,24
GRK6-1,GRK6,69,10,0.17589998245239258,0.41235142946243286,0.3810807168483734,0.5504599809646606,0.3805052638053894,0.00014751182018084015,0.18607102876963194,0.6912496402346417,0.000244992069703717,0.3090733837640269,True,False,False,Stim48hr,24
HNRNPK-3,HNRNPK,66,12,0.8966864943504333,0.9471529722213745,1.1445072889328003,0.08211742341518402,0.38010621070861816,0.267134717836802,0.13048831028069457,4.628813166565259,0.30473586297552335,0.25185997086039624,False,False,False,Stim48hr,24
ARMC8-1,ARMC8,93,14,0.4156333804130554,1.112029790878296,0.7013813853263855,1.120916485786438,0.3800375163555145,1.3483757928603699e-14,0.14177797750271673,0.3390417762380212,4.856807883987915e-14,0.2689021768704865,True,False,False,Stim48hr,24
L3MBTL2-4,L3MBTL2,98,12,0.09009862691164017,0.28417056798934937,0.19661997258663177,0.5081353187561035,0.37902361154556274,7.85590358644009e-05,0.13910372054548617,0.7459107791865335,0.00013319410185285053,0.26482904464320506,True,False,False,Stim48hr,24
ARL5C-1,ARL5C,46,13,0.0006708740838803351,0.1561182737350464,0.03443383798003197,0.49774110317230225,0.37840864062309265,0.010543575747272018,0.17309435608802431,0.7602519426491879,0.014699018774503886,0.2969986810272805,True,False,False,Stim48hr,24
LONRF2-2,LONRF2,105,10,0.010222803801298141,1.4453741312026978,0.08840934932231903,2.170480489730835,0.3779991567134857,1.0926656477610794e-29,0.19975530707524375,0.17415459779615988,1.1421700913943364e-28,0.32500363278637073,True,False,False,Stim48hr,24
RBP3-4,RBP3,104,14,0.0,0.19260618090629578,0.052084628492593765,0.5236302614212036,0.37796443700790405,0.00013344304459210563,0.16778065227530947,0.7218154962665015,0.00022220262496773898,0.2969986810272805,True,False,False,Stim48hr,24
CD40-4,CD40,53,16,0.06652525067329407,0.17042818665504456,0.2024538218975067,0.33277854323387146,0.37790319323539734,0.027231841473198983,0.12777118852346409,1.135599638014561,0.03611638840645396,0.24813964306526745,True,False,False,Stim48hr,24
OTOGL-1,OTOGL,141,14,8.250311657320708e-05,0.33585456013679504,0.0993981808423996,0.806043803691864,0.3775269687175751,1.6417578931447547e-10,0.16797408375996098,0.4683702882999853,4.2947313221079844e-10,0.2969986810272805,True,False,False,Stim48hr,24
KCNK10-1,KCNK10,73,14,4.1301238525193185e-05,0.08402795344591141,0.052142299711704254,0.5243194103240967,0.377480685710907,0.0011235236149009485,0.1679652534824635,0.7199441376346825,0.0017239927967413594,0.2969986810272805,True,False,False,Stim48hr,24
EQTN-3,EQTN,102,14,9.765115100890398e-05,0.12208595126867294,0.0853906199336052,0.4876444935798645,0.3773239552974701,0.00036589908417689575,0.1680472536999616,0.7737685142868808,0.000586216799860513,0.2969986810272805,True,False,False,Stim48hr,24
KRT75-2,KRT75,54,14,9.227809641743079e-05,1.7514744997024536,0.061813198029994965,1.4739203453063965,0.37722891569137573,1.9677715023223795e-10,0.1681287355656652,0.2559357545288229,5.100670867861957e-10,0.2969986810272805,True,False,False,Stim48hr,24
HDHD2-2,HDHD2,132,13,0.5707676410675049,2.4830377101898193,0.8846473693847656,2.3486180305480957,0.3770504295825958,4.071531648898882e-45,0.15135797930536984,0.1605414012318571,1.1231214054426132e-43,0.28301521753343234,True,False,False,Stim48hr,24
UTP23-2,UTP23,57,15,0.2560654878616333,0.38228264451026917,0.4509934186935425,0.2847575843334198,0.3770149052143097,0.027283726695649147,0.11958533294422057,1.3239854738087211,0.03617583436063032,0.2370023863001738,True,False,False,Stim48hr,24
EIF4E1B-3,EIF4E1B,74,14,0.0001697685511317104,0.08509333431720734,0.08552290499210358,0.46736767888069153,0.37697938084602356,0.0028746921875674376,0.16824360938819483,0.8066013074521098,0.004233517361909263,0.2969986810272805,True,False,False,Stim48hr,24
MTX1-3,MTX1,81,11,0.18701665103435516,0.27523383498191833,0.3494797945022583,0.24185018241405487,0.3763960301876068,0.024726786612703024,0.15980055502144275,1.5563189840527196,0.03299911439037647,0.2950705804802843,True,False,False,Stim48hr,24
SLC7A5-4,SLC7A5,131,21,0.5630845427513123,0.7693673968315125,0.8484888672828674,0.3069767355918884,0.3763824701309204,0.000858688129432986,0.07830833549775952,1.2260944446008564,0.0013303692071856487,0.17944277389548033,True,False,False,Stim48hr,24
OXR1-3,OXR1,54,10,0.3107451796531677,0.604792058467865,0.5814744234085083,0.5737983584403992,0.3762068450450897,0.0002867003179287066,0.18973258053358139,0.6556429440956071,0.0004623674522767114,0.3129840600140575,True,False,False,Stim48hr,24
HEY2-2,HEY2,35,14,0.0002663899213075638,0.17770415544509888,0.07108859717845917,0.5216739177703857,0.37606561183929443,0.01801106701008906,0.1686553191311962,0.7208825264766626,0.024418392066086862,0.2969986810272805,True,False,False,Stim48hr,24
MYT1-1,MYT1,72,13,0.0009290685411542654,0.0,0.03767179325222969,-0.05141943320631981,0.3759639263153076,0.9999999999941594,0.17432379522277375,,1.0,0.29742556030858347,False,False,False,Stim48hr,24
PSMF1-3,PSMF1,132,12,0.7001731395721436,1.7501616477966309,0.9295594096183777,1.4435356855392456,0.3758714199066162,1.3841440215815877e-27,0.1310822785817313,0.26038249256457147,1.2525769750072248e-26,0.25268966463513026,True,False,False,Stim48hr,24
CRB3-3,CRB3,49,12,0.0015079053118824959,0.3598225712776184,0.034938398748636246,0.8045830130577087,0.37561503052711487,0.00011304759151681035,0.17960497925529556,0.4668443459918956,0.00018922541298990283,0.3025305982229903,True,False,False,Stim48hr,24
LMBR1L-4,LMBR1L,91,10,0.26528602838516235,0.8532506227493286,0.4797377586364746,0.8437783718109131,0.37545743584632874,8.207508164291576e-09,0.18089460013168646,0.44497162808347857,1.8919377505626216e-08,0.30342096237467814,True,False,False,Stim48hr,24
RBM3-4,RBM3,12,10,0.08247830718755722,0.08722556382417679,0.16268225014209747,0.022955449298024178,0.37540003657341003,0.4685905792542089,0.13686666746308496,16.353417077561687,0.5192819011120852,0.2616599254769548,False,False,False,Stim48hr,24
DCSTAMP-3,DCSTAMP,63,14,0.0005277303280308843,0.06227497383952141,0.09403768926858902,0.42410340905189514,0.37538963556289673,0.009982589387208075,0.16909172949179913,0.885137038634279,0.013954918897729192,0.2969986810272805,True,False,False,Stim48hr,24
LYPLA2-3,LYPLA2,66,17,0.08665797859430313,0.6235254406929016,0.20927362143993378,1.2159464359283447,0.37534141540527344,1.2892821146022388e-10,0.11539548470426801,0.3086825244228046,3.3934753293898593e-10,0.23069920361553065,True,False,False,Stim48hr,24
SH2D2A-2,SH2D2A,224,17,0.5795997381210327,1.7975088357925415,0.841171383857727,1.5916764736175537,0.37529170513153076,2.0019363260693685e-53,0.09040017869542505,0.23578391171327034,8.83958436390285e-52,0.19584317023835765,True,False,False,Stim48hr,24
KDM3B-2,KDM3B,358,27,0.34996771812438965,0.7287561297416687,0.5516092777252197,0.6714386940002441,0.37470272183418274,1.2201980979014585e-23,0.05281418015111533,0.5580594701830611,8.322043485287977e-23,0.13617933220502967,True,False,False,Stim48hr,24
C1orf189-4,CFAP141,121,14,0.0007099201320670545,0.09053301811218262,0.09049948304891586,0.461500346660614,0.37435391545295715,0.00023266809419979822,0.16961535934311345,0.8111671381435731,0.00037904770308249574,0.2969986810272805,True,False,False,Stim48hr,24
ITGB5-3,ITGB5,88,12,0.010468696244060993,0.4588203430175781,0.14940114319324493,1.0709172487258911,0.3743535280227661,1.1001777972272426e-10,0.1861839516557906,0.34956344990067906,2.9091949805874737e-10,0.30915882064904726,True,False,False,Stim48hr,24
INTS2-3,INTS2,87,13,0.20758144557476044,1.2028734683990479,0.3770936131477356,1.6827183961868286,0.3740152418613434,8.832890389579782e-21,0.13894375056949956,0.2222684691086109,4.933703879544999e-20,0.26462468858463783,True,False,False,Stim48hr,24
SAT2-4,SAT2,61,14,0.2967318892478943,0.4855385422706604,0.551598072052002,0.39072468876838684,0.3732661008834839,0.004192186301868079,0.14659421540120993,0.9553174181546229,0.006091454819338525,0.276058320238683,True,False,False,Stim48hr,24
C6orf203-3,MTRES1,44,11,0.09122717380523682,0.22234517335891724,0.2354416847229004,0.4712824523448944,0.3727797567844391,0.0036398294086884505,0.17584297260872667,0.7909901056779237,0.005311454766752776,0.2985945512585875,True,False,False,Stim48hr,24
ZFP62-1,ZFP62,319,31,0.10772738605737686,0.370557963848114,0.22676384449005127,0.6479545831680298,0.3723892271518707,1.6556700733699639e-18,0.0391817372896725,0.5747150137146286,7.80878647863808e-18,0.1128895988711096,True,False,False,Stim48hr,24
SBNO2-1,SBNO2,60,14,0.31756049394607544,0.9136942028999329,0.49020764231681824,1.2979905605316162,0.37064000964164734,1.706458225617386e-13,0.11280384357268106,0.28554907940920987,5.690416036205893e-13,0.2265991711879506,True,False,False,Stim48hr,24
KNSTRN-4,KNSTRN,172,15,0.5637284517288208,1.0628782510757446,0.8446878790855408,0.68047696352005,0.3703211843967438,1.1320481771916563e-13,0.1147566609061157,0.5442082601607899,3.8071902584213157e-13,0.22997070188758462,True,False,False,Stim48hr,24
DMRTA1-2,DMRTA1,78,14,9.852305811364204e-05,0.6742263436317444,0.01449698768556118,1.4359791278839111,0.370012104511261,6.893574369353596e-14,0.1693703676008697,0.2576723416979734,2.3665474477097263e-13,0.2969986810272805,True,False,False,Stim48hr,24
TARS2-2,TARS2,64,10,0.21460817754268646,0.26672711968421936,0.33801427483558655,0.14060282707214355,0.369974821805954,0.14940197794654023,0.13055353675064585,2.6313469615807885,0.1788354594630005,0.2518891722111463,False,False,False,Stim48hr,24
COL1A1-2,COL1A1,43,12,0.011271089315414429,0.45823776721954346,0.14076800644397736,0.6301438808441162,0.369619756937027,0.002707700805881246,0.1886716772272859,0.5865640660382178,0.003994482582869741,0.3116429675094591,True,False,False,Stim48hr,24
LTB4R2-4,LTB4R2,92,14,0.0010381703032180667,0.13132694363594055,0.06315489113330841,0.6149705648422241,0.3694378137588501,3.2561767053013184e-05,0.17164210395544877,0.6007406449666944,5.709735393547878e-05,0.2969986810272805,True,False,False,Stim48hr,24
CCDC30-2,CCDC30,412,24,0.01043831929564476,0.1667131632566452,0.11775759607553482,0.5358011722564697,0.36914536356925964,1.6003622852608906e-14,0.10173659882403284,0.6889596042028858,5.720206298050441e-14,0.2111149892229621,True,False,False,Stim48hr,24
TRIM69-1,TRIM69,67,10,0.01728741265833378,0.05816075950860977,0.12189611047506332,0.2534672021865845,0.3684252202510834,0.04826431326826829,0.20653415289371524,1.453541985206729,0.06217550617708003,0.3330512253847339,False,False,False,Stim48hr,24
RYK-4,RYK,134,10,0.04723046347498894,0.45298710465431213,0.1423693746328354,0.8775530457496643,0.36809131503105164,4.955217970573623e-12,0.18553994832459492,0.4194519257996575,1.4653941365634006e-11,0.3084969775714495,True,False,False,Stim48hr,24
ATP10D-1,ATP10D,66,14,0.054838091135025024,0.4542273283004761,0.15977685153484344,0.9600754976272583,0.36795565485954285,9.124881039379157e-08,0.1436914132877215,0.38325699985981593,1.9457802116444648e-07,0.27167571543362656,True,False,False,Stim48hr,24
ZNF662-4,ZNF662,16,10,0.003645283402875066,0.5680691599845886,0.03669945150613785,1.5607730150222778,0.36777910590171814,0.00023982813043179577,0.1956184295256272,0.23563907266584092,0.00038996815367354224,0.3200681625951362,True,False,False,Stim48hr,24
GP5-3,GP5,122,14,0.0019447162048891187,0.249637171626091,0.08838601410388947,0.7448306679725647,0.367560476064682,2.3124893867242683e-08,0.17296316957621433,0.49348193068524515,5.163282754490716e-08,0.2969986810272805,True,False,False,Stim48hr,24
CCL1-2,CCL1,130,13,0.0922335684299469,0.1697971671819687,0.30671820044517517,0.2181107997894287,0.36679965257644653,0.020050350238454327,0.17131191278008867,1.6817124733418378,0.02705423970531166,0.2969986810272805,True,False,False,Stim48hr,24
TAF5L-2,TAF5L,49,10,0.16423606872558594,0.47914913296699524,0.3349992334842682,0.7103941440582275,0.3662741184234619,9.234926432326702e-05,0.18845693842539496,0.5155928177153445,0.00015554519298381243,0.3115953588960493,True,False,False,Stim48hr,24
ETS2-1,ETS2,16,19,0.12061130255460739,0.6339146494865417,0.30240732431411743,0.7920918464660645,0.3661416172981262,0.016466375341385207,0.11781591728588292,0.4622464161595341,0.02242509292703404,0.2345549819169118,True,False,False,Stim48hr,24
TMEM52-1,TMEM52,23,13,0.006548693869262934,0.4706942141056061,0.12020719051361084,0.6600012183189392,0.36572834849357605,0.017604037262462,0.18152251925116097,0.5541328384591577,0.0239108668412438,0.30392781445049527,True,False,False,Stim48hr,24
C10orf126-3,BAMBI,40,11,0.005885182414203882,0.008880974724888802,0.06246061250567436,0.04699202626943588,0.36561906337738037,0.3689503964257286,0.19318211180038342,7.780448991091557,0.4136055877637517,0.3171138289690917,False,False,False,Stim48hr,24
ZNF804B-2,ZNF804B,84,15,0.0,0.1112280935049057,0.1570628136396408,0.5034781694412231,0.3651483654975891,0.0008009764103113815,0.16714098259871207,0.7252516348481265,0.0012447212298588883,0.2969986810272805,True,False,False,Stim48hr,24
LRRC3-4,LRRC3,58,11,0.015492049977183342,0.20735569298267365,0.12922091782093048,0.6262444257736206,0.3651021122932434,0.0004998945987547724,0.19972942092840967,0.5830025741821504,0.0007912423160760026,0.32500363278637073,True,False,False,Stim48hr,24
PRRG3-3,PRRG3,119,15,2.8326681785983965e-05,0.15979976952075958,0.08584868162870407,0.6133310198783875,0.3649817407131195,3.1196618155112742e-06,0.16721806120762828,0.5950811696846653,5.935701270077543e-06,0.2969986810272805,True,False,False,Stim48hr,24
KRTAP5-7-3,KRTAP5-7,66,14,0.0006438304553739727,0.018467098474502563,0.031541284173727036,0.16650056838989258,0.36492255330085754,0.169030874930944,0.17258553544087346,2.1917195648625194,0.1982542114486593,0.2969986810272805,False,False,False,Stim48hr,24
PAFAH1B3-2,PAFAH1B3,300,55,0.3319319486618042,0.9296006560325623,0.553726315498352,0.9343580007553101,0.36480382084846497,1.9323597237646882e-31,0.015318485073662704,0.39043259709187195,2.3398455094852796e-30,0.05947594050222091,True,False,False,Stim48hr,24
DCDC1-4,DCDC1,72,15,0.00010951620788546279,0.03480897098779678,0.12435685098171234,0.35858264565467834,0.3647444248199463,0.017174617953658197,0.16734676993520853,1.0171837071312197,0.023333791288763204,0.2969986810272805,True,False,False,Stim48hr,24
NTN3-4,NTN3,59,15,8.137233089655638e-05,0.1516401320695877,0.07815233618021011,0.5824665427207947,0.364623099565506,0.0012373112207234285,0.1673843629263353,0.6259983583989099,0.0018901008268849987,0.2969986810272805,True,False,False,Stim48hr,24
C18orf42-4,AKAIN1,97,15,0.00021781054965686053,0.2959366738796234,0.16750378906726837,0.6295537352561951,0.36461442708969116,1.4850905645345579e-05,0.16744491761384495,0.5791633131067238,2.6755659062771738e-05,0.2969986810272805,True,False,False,Stim48hr,24
ZNF446-2,ZNF446,60,13,0.017092326655983925,0.3310394287109375,0.08440367877483368,0.8102632761001587,0.36444252729415894,1.4813806108117274e-05,0.1639028545667081,0.4497828521221407,2.6698210726874268e-05,0.2969986810272805,True,False,False,Stim48hr,24
KCTD13-2,KCTD13,47,10,0.3520289659500122,1.1035822629928589,0.5714263916015625,1.1992542743682861,0.364346981048584,1.0794770674294249e-08,0.18106750280387768,0.303811284091946,2.4617460104067294e-08,0.3035703248075682,True,False,False,Stim48hr,24
RAB29-4,RAB29,40,10,0.2434554249048233,0.3219350278377533,0.45621395111083984,0.18788199126720428,0.3641734719276428,0.13717556934649158,0.19060649637284788,1.9383096244158824,0.16520415381912293,0.3140135857675882,False,False,False,Stim48hr,24
MC1R-4,MC1R,78,10,0.012928568758070469,0.6659737825393677,0.08994803577661514,1.2791550159454346,0.3639547526836395,3.9769999455015225e-12,0.20703607567444327,0.28452747958357294,1.1856923003992315e-11,0.3335396951269147,True,False,False,Stim48hr,24
SLC10A7-3,SLC10A7,69,12,0.20024850964546204,0.6197909116744995,0.38262811303138733,0.916995644569397,0.3639020025730133,1.2483005223550016e-08,0.1665317178169914,0.39684158232168537,2.8379029185540696e-08,0.2969986810272805,True,False,False,Stim48hr,24
